Datetime,Open,High,Low,Close,Volume
2025-01-28 14:30:00+00:00,432.79998779296875,443.010009765625,431.42498779296875,442.2650146484375,4996797
2025-01-28 15:30:00+00:00,442.3299865722656,443.17498779296875,439.93499755859375,442.0,2458461
2025-01-28 16:30:00+00:00,442.0,444.70001220703125,441.5,444.5899963378906,1669462
2025-01-28 17:30:00+00:00,444.5950012207031,446.6300048828125,444.17498779296875,446.1700134277344,2031533
2025-01-28 18:30:00+00:00,446.0799865722656,446.95001220703125,445.0700988769531,446.8599853515625,1862259
2025-01-28 19:30:00+00:00,446.80999755859375,448.3800048828125,446.3999938964844,446.6300048828125,2334690
2025-01-28 20:30:00+00:00,446.6199951171875,447.9200134277344,445.67999267578125,447.0199890136719,2943298
2025-01-29 14:30:00+00:00,446.69000244140625,446.8800048828125,440.3999938964844,441.989990234375,3626183
2025-01-29 15:30:00+00:00,442.0199890136719,443.489990234375,441.4576110839844,442.4186096191406,1437427
2025-01-29 16:30:00+00:00,442.4119873046875,445.0899963378906,442.2569885253906,443.5902099609375,1759338
2025-01-29 17:30:00+00:00,443.6449890136719,444.2799987792969,440.9100036621094,443.0,1239287
2025-01-29 18:30:00+00:00,443.1549987792969,443.239990234375,441.510009765625,442.06500244140625,1495208
2025-01-29 19:30:00+00:00,441.989990234375,445.5,441.95001220703125,444.9754943847656,2852815
2025-01-29 20:30:00+00:00,444.9700012207031,445.17999267578125,441.6300048828125,441.7900085449219,2277400
2025-01-30 14:30:00+00:00,418.4800109863281,422.8599853515625,414.1700134277344,415.2298889160156,19845932
2025-01-30 15:30:00+00:00,415.2200012207031,416.92999267578125,413.1600036621094,415.25,6473993
2025-01-30 16:30:00+00:00,415.2749938964844,417.0899963378906,414.3500061035156,414.5044860839844,4468191
2025-01-30 17:30:00+00:00,414.510009765625,416.1199951171875,414.2699890136719,415.7200012207031,3328651
2025-01-30 18:30:00+00:00,415.7200012207031,416.44000244140625,414.25,415.2099914550781,3789874
2025-01-30 19:30:00+00:00,415.260009765625,416.0799865722656,414.9599914550781,415.9682922363281,4145334
2025-01-30 20:30:00+00:00,416.0,417.0400085449219,414.0700988769531,414.8599853515625,6743605
